'Awéé' 'ałhoshgo biná sézį́	I'm standing beside the sleeping baby
Chidí shá 'ánálnéehgo biná naashá	I'm waiting for my car to be repaired
Shimá shiná sizį́	my mother is standing beside me
'Ałná 'áhát'į́įgi doo njigháa da	one should stay out of the heavy traffic
'Ałnání'ą́	I exchanged their position
T'áá 'ákwíí jį́ 'ólta'góó 'ałnanáshdááh	I go back and forth to school every day
'Ólta'góó 'ałnánáshtééh	I carry him back and forth to school
'Ałná'sézoh	I made a cross (i.e. I made marks in opposite directions
'ałnáánílwo'	you are running back and forth.
Biníshéchid	I put my arms around her
Binínááshéchid	I again embraced her
Yinázhchid	he embraced her
Yinínáánázhchid	he again embraced her
'Ahénínáshdááh	I repeatedly go around in a circle
'Ahéénílį́	it flows in a circle
'Ahinázhah	they are curled around each other
'Ahiníshiichid	we put our arms around each other.
Shighan binaagóó hózhóní	it's beautiful around my home
Binaashnish	I'm working on it
Shinadééjéé'	they surrounded me
'Ałnadééjéé'	they surrounded each other
Naashné 	I'm playing around
Naaznil	they lie in a group
Nei'á	he carries it around
Shichidí bináák'is ńt'éé' shá 'ánályaa	my car had one headlight out so I got it repaired
Shichidí bináák'isgo shił yilwoł ńt'éé' siláo 'atiin yąąh nídadikahígíí ła' naaltsoos shá hayíízǫ́ǫ́z	the highway patrolman gave me a ticket for driving with one headlight out.
Tł'éédą́ą́' na'akaidi shíínááł	last night I watched the Yei Bichei
Shimá sání binááł télii nashííłgo'go shigaan hááwod	my grandmother was present when the burro threw me and dislocated my arm
Hooghan 'álnéehgo binaasháago 'ałtso 'ályaa	the hogan construction was comp1eted with me overseeing it
Diné bikéyah bikáa'gi dibé bi'oh 'ádaalne' yę́ędą́ą́' 'atah biniséyá	I was among those who supervised stock reduction in Navajoland
T'áá kǫ́ǫ́ sha'áłchíní binááshááł	I stay here close to my family
T'áá kǫ́ǫ́ sha'áłchíní binááshdááł	I stay here close to my family
Adą́ą́dą́ą́' shichidí binaashnishgo 'i'íí'ą́	I spent the day yesterday working on my car.
Shidá'ák'eh biná'ásht'ih ńt'éé' béésh 'adishaí  bits'ą́ą́' bi'oh nééłna'	I was building a fence around  my cornfield but I ran out of barbed wire
Dziłdi  nímasii k'idííláá dóó biní'séłt'i'	I planted potatoes  in the mountains and fenced Cf. binásht'ih.
Shidá'ák'eh biná'ásht'ih ńt'éé' béésh 'adishaí bits'ą́ą́' bi'oh nééłna'	I was building a fence around my cornfield but I ran out of barbed wire
Naaltsoos bikáa'gi mósi níigo biká'ígíí  biní'sézo	I encircled the word for cat on the paper
 Naaltsoos bikáá' ndinis'eez dóó shikee' biní'sézo	I  put my feet down on a sheet of paper and drew a line  around them --- outlined them with a line.
Chidítsoh naabąąs bínabineeltą́ą́'	we showed him how to drive a truck
Na'nízhoozhígóó 'atiinígíí bínashiníłtin	show me the road to Gallup
Shidoh hólǫ́ǫgo binahjį' doo 'ádiishkóoh da	I'm a bully because of my muscles
'Éí binahjį'	on that account
'Ahiłnahjį' siiké	we're sitting and leaning against each other
Tł'óół tsin bigaan binah dah sélá	I tossed the rope over the limb
'Ańt'i' bidáńdítį́hí binah dah sétį́įgo shich'ah ńdii'ą́	I leaned over the gate in the fence and picked up my hat
'Ííshgháán tsin bigaan binah dahidétą́	the backbone is hanging over the limb
Shich'ah 'ił 'adaalkaałí binah dah hidé'ą́	my hat is hanging on a nail.
Díí hastiin Bilagáana yitaagháago tádiin binááhai	this man spent thirty years among the white people
Yiską́ągo shich'é'é 'ashdla' bináhááh	my daughter will be five years old tomorrow
Nááts'íílid dził bináhaazlá	rainbows surround the mountain
'Ał'ąą dine'é t'óó 'ahayóí nihináhaazlá	we're surrounded by many different peoples.
Bilagáana ła' bił 'ałk'iishwod ndi deení 'ádaat'éii t'áadoo binahiséla' da	I had a fight with a white man but I didn't use any weapons on him
Shibéégashii binahjį' béeso sha'í'nil béeso bá hooghandę́ę́'	I got a loan from the bank with my cattle as collateral
Kin binahjį' sédá	I'm sitting against the house
Shidoh hólǫ́ǫ go binahjį' doo 'ádiishkóoh da	I am egotistical because of my muscles
Na'aldloosh bits'ą́ą́dóó béeso baa hinidéhígíí binahjį' doo 'ádiilkóóhgóó naanish doo yinízin da	on account of his income from livestock he's too full of pride to want a job.
Tsídii biná'neestł'ǫ́	bird cage.
T'áá 'ákwíí jį́ binániidjį' hanáshdááh	everyday I go up onto the slope.
Diné bizaadk'ehjí 'ak'e'elchíigi bínandínéeshtįįł	I'll teach you how to write in Navajo
Sitsilí yázhí Bilagáana bizaad bínanéłtą́ą́'	I taught my little brother English
Tsinaabąąs naakidi hooghan biníséłbą́ą́z dóó chizh bíká dah 'adíiłbą́ą́z	I drove the wagon twice around the hogan and took off after wood
Kin bii' 'ólta'í sitsinaabąąs biníséłbą́ą́zgo biniinaa bá'ólta'í hááhgóóshį́į́ shich'ahóóshkeed	the schoolteacher gave me a good scolding for driving my wagon around the school building.
T'áadoo shináníldzidí	don't be afraid of me
Shash t'áá 'áyídídę́ę́' shich'į' haayáago béésísdzííd	when a bear came up toward me from nearby I got afraid of it.
Łééchąą yázhí shimá bibéeso bizis hooghan yinéízlo'	the puppy carried my mother's purse around the hogan.
Sitsilí 'ólta'dę́ę́' nádzáago binídeeshnih	I'm going to give my little brother a hug when he comes back from school
Dził bine'di nahałtin	it's raining behind the mountain
'Ałne' neiigal	we're looking behind each other
Naadą́ą́' t'ááłá'í bá bínéitą́	I added another ear of corn for him.
'Ashkii yázhí 'abe' yistiní ła' bá bínéitłéé' ńt'éé' bił hóózhǫǫd	I added some more ice cream to the little boy's dish and it made him happy.
Shimá sání béeso sha'nínil ńt'éé' t'ááłá'í béeso bá bínéiłtsooz	I added a dollar to the amount my grandmother lent me.
 Ghąąjį' wolyéego ńdízídígíí bini ná'áshgish	I pick in October
 Níłch'its'ósí bini késhmish yázhí ná'ádleeh	Thanksgiving comes in November
Łééchąą'í bíni' tsásk'eh yikáá'góó sitį́	let the dog lie on the bed
Bikooh góyaa bis biní'íígeedgo 'ákóne' shilééchąą'í bighan bá 'áshłaa	I dug into the adobe down in the wash to make a home for my dog.
'Ashkii yázhí bii' sitłé'í yinídoolchid	the little boy stuck his finger into the pie.
Díí kéyah sinilígíí t'áá 'ałtso tó binídahaazyį́	these land areas are all indented by inlets
Hooghan bíniibingo sha'áłchíní tł'óo'di bił naháshtą́	I'm sitting outdoors with my family and we're leaning agaínst the hogan.
T'áadoo hooyání shi'niidlí	I suddenly got chilled
Haidą́ą́' shideezhí bił na'nishkaadgo sits'ą́ą́' bi'niidlíigo biniinaa bá didííłjéé'	last winter when I was out herding with my little sister she got cold and I had to build a fire for her
'Ashkii yázhí sits'ą́ą́' bi'niidlíigo biniinaa hooghangóó bił nánísht'áázh	my little boy got chilled so I had to take him back home.
'Awéé' biniik'i dełtsoozí	cradle cover
Shiniinaa diné t'áadoo da'iiłhaazh da	on account of me people didn't get to sleep
'Ádiniinaa shibéeso yę́ę 'áséłdįįd	it was on my own personal account that I spent all my money.
Shibéégashii t'áadoo hooyání bi'niiná 'aak'eedą́ą́'	my cattle suddenly started dying off last fall
Jeeh łigaii ła' naháłnii'go bi'nii'aal	as soon as I bought some gum I started to chew it
Bíł da'ííníshta'ígíí nástáán bił bíniibingo bá'ólta'í 'anihííłkid	I sat down leaning against a log with my schoolmates and the teacher snapped our picture.
Ch'il łigaaí dadit'ódígíí bi'niiłchozh ńt'éé' ch'osh bii' hólǫ́ǫ́ lá	I started to eat the lettuce but there was a worm inside.
'Adą́ą́dą́ą́' Bilagáana léi' 'áłah 'aleehdi diné k'éda'ahó'nínę́ę yi'niiłchxǫ'	yesterday at the meeting some white man started to destroy the friendly atmosphere that prevailed among the people
Ńdíshchíí' biniishdáago 'ashi'doolkid	I had my picture taken as I sat leaning against a pine tree.
Ńdíshchíí' bíniidáá dóó 'ashi'doolkid	I sat down leaning against a pine tree and had my picture taken
Naadą́á' yíshóó' dóó ła' bi'niik'ą́	I shelled the corn and started to grind some of it.
Ndáa'di 'atah bi'niik'aazh ńt'éé' shizhí 'ádin lá	at the War Dance I started to sing at a high pitch but found that I had no voice
Tsénił bidí'neeshk'ash yiską́ągo	I'll sharpen the axe tomorrow.
Tł'ízí shich'ah k'įį'í yę́ę sits'ą́ą́' yi'niilkid lágo yiiłtsą́	I saw the goat as it started to eat my straw hat
Shínaaí bíł tsé'áán léi' góne' yah 'ii'na' ńt'éé' shínaaí tsé yíneesniih	my older brother and I crawled into a cave where he bumped his head on a rock
Télii biza'asht'ééh ńt'éé' shíneesniih	I was puttíng a bridle on the burro when he bumped me with his head
'Ahbínídą́ą́' shimá sání naadą́ą́' bá bi'niilzhóó'	we started shelling corn for my grandmother this morning.
'At'ééd yázhí be'awééshchíín bik'idah'asdáhí yíiniiłtį́į́ dóó tł'óó'góó ch'ínádzá	the little girl leaned her doll against a chair and went back outdoors.
Shínaaí 'ólta'góó deeyáhą́ą bikee' bits'ą́ą́' biih yí'eezgo binéłtł'ah	my older brother was going to school but I had put on his shoes and I delayed him.
Dá'ák'ehdi níyáago shiye' łeezh bee hahalkaadí yíniizį́įgo yiiłtsą́	when I got to the field I saw my son standing and leaning against a shovel.
'Awééts'áál kin bíniitsi	I leaned the baby board against the building.
Naadą́ą́' 'azis biyi'go tsits'aa' bíniiłtsoozę́ę naa'ííłhęęzhgo biniinaa bínániiłtsooz	the bag of corn that I leaned against the box fell over so I leaned it back up against it
'Ak'áán bikáá'dah'asdáhí bíniistsóós ńt'éé' naa'eelts'id	I leaned a sack of flour against a chair and the flour toppled over.
Cháshk'eh biniiłt'aséyáá dóó náánáłahjígo 'anáánáásdzáá ńt'éé' 'ańt'i'  biniiłt'anáásísdzá	I came to a wash and turned to go in another direction but I came to a fence
Chidí biniit'aa béeso sha'í'nil	I was lent money on my car
Chidí bikee' hasht'énáshdlééh ńt'éé' shíla' bi'niitingo t'óó yah 'anááshwod	while I was fixing a flat tire my hands began to get cold so I just ran back inside.
Na'aldloosh baa náhódóot'įįł biniiyé 'áłah ná'ádleeh	there are meetings for the purpose of discussing livestock.
Bilasáana biníjííłhazh ńt'éé' 'awoo' 'ázanátį́hí sizéé' haalts'id	when I bit into the apple my false teeth fell out of my mouth.
(Tó biníká ńlį́	the water is flowing through it
Biníká'nínil	I bored a hole through it
Biníkázh'nínil	he bored a hole through it
'Ańt'i' yiníkákai	they went through the fence
'Ahiníká niilgeed	we rammed them through each other
'Ádíníká yínílgeed lá	you ran it all the way through yourself.
Dégo'go shitł'aajį'éé' bigodta'gi biníkánídłáád	when I stumbled and fell my trousers ripped at the knee
Hastiin sání bitł'aa'gi bitł'aajį'éé' biníkáhoodzą́ągo tádíghááh	the old man goes around with a hole in the seat of his pants.
Ha'át'íísh niníło'	what's holding you back?
Nihinant'a'í 'ánínígíí t'áá 'áníiltso bee bininiilzhoozh dooleeł	we'll support what our leader said
Shínaaí hanii 'át'į́ nisingo níneesh'áá'	I mistook you for my older brother
Ńléí Bilagáana bił 'ahééhoniszinę́ę hanii 'át'į́ nisingo bíneesh'áá'	I mistook that white man for one that I know.
Hataałii 'asdzání yik'i nahałáhą́ą 'iikááh yikáá' yineesdá	the medicine man made the woman over whom he is performing sit down on the sandpainting
Ńléí tábąąh- di naashnishgo Nááts'ózí bích'iyą' 'ayóo bínéshdin	while I was working on the coast I really got used to Chinese food
Shilééchąą'í 'ayóo bínéshdin	I became very attached to my dog
Chizhtahjį' nabégilí bíníyil dóó chizh bii' hééł 'áshłaa	I pushed the wheelbarrel to the woodpile and loaded it with firewood
Shimá sání bighaní bíighahjį' chidí nibíníyil ndi t'áadoo diists'ą́ą' da	I pushed the car all the way to my grandmother's but ít wouldn't start.
'l'íí'ą́ą́dą́ą́' béégashii dziłtsį́įjigo bi'níłnii'	last evening I headed the cattle toward the mountain
'Ani'įįhí bił ninídéél ńt'éé' t'óó bi'níłnii'	I caught the thief but I merely turned him aside
'Ólta'goo ńdésdzá dishníigo shimá sáni bi'níłnii' 'ahbínídą́ą́'	this morning I notified my grandmother that I'm going back to school
Naaltsoos 'ál'į́į́ góne' na'anishígíí bínétą́ą́' ńt'éé' naanish shaa deet'ą́	I tried out for secretarial work and got a job
Bee'eldǫǫh yázhí naháłnii' yę́ę bínétą́ą́' ńt'éé' nizhóní lá	I tried out my new pistol and it's nice
Nát'oh tsi'nda'iiłáhígíí t'ah doo ła' biníshtáah da	I've never tried a marijuana cigarette
Díí naanish daats'í yééhósin nisingo bínétą́ą́'	I gave him a try-out to see if he could do this work
Chidí bínétą́ą'go 'índa naháł- nii'	I bought the car only after trying it out
Yiską́ągo binishtł'ée' dooleeł	I'll be on the last night tomorrow.
Ła' t'áá bó'oh lágo	don't let any be left over.
Da'ííníilta' ńt'é'ígíí t'áá 'a'oh 'ánéelt'e'	we who went to school are in the minority
Doo 'ahił'oh niil'ą́ą da	we can take care of each other's needs.
Bizhéé' hólóní yishdlą́ągo shilééchąą'í shéstį́	my dog lies waiting for me to drink my beer
Chidí bisgą'	abandoned hulk of a car
Ts'ah bisgą'	sagebrush stump.
Béésh łichíí'ii bee 'ahíłta' hwiilne'	we communicate with each other by wire.
Béésh Bich'ahii tsinaa'eel t'áá bíhólníhígíí yitaada'ałdongo yaa ńdiikai	the Germans began to shell ships indiscriminately.
Géeso bitaa'sélįhgo 'índa ła' naháłnii'	I sampled different kinds of cheese before I decided which one to buy.
Haidą́ą́' tahoniigááh ntsaaígíí nihitaadaasnii'	last winter we had an epidemic of influenza
Kǫ' bit'áahgi dzizdá	he is sitting close to the fire
Bilagáana ła' níhit'ááh dookah jiní	it is said that some white people will move in with us
'Ahbínígo Nóóda'í bíł 'ałt'ááh yiijéé'	in the morning we and the Utes attacked each other.
Nihoobáanii 'éí ńléí Soodził bit'ááhjí t'éiyá hólǫ́	the Nihoobáanii Clan exists only in the direction of Mt. Taylor.
'Áłah 'aleehdi diné bitaaséghal ńt'éé' Hastiin Nééz t'áadoo níyáa da lá	I looked around among the people at the meeting and found that Mr. Long didn't come.
Béeso bee· 'áká 'ańda'alwo'ígíí ła' shá nálwodgo sha'áłchíní bitaasénii'	when I got the welfare money I distributed it among my children.
'Ólta'dę́ę́' nánísdzáá ńt'éé' shicheii yę́ę bitł'aabą́ą́h daaztsą́	I came back from school shortly after my grandfather died
Béésh sinilgóó dah diiyáago shį́į́ bá naashnishígíí shitł'aabą́ąbdi níyá shína' 'ídíłkidgo	my boss came asking for me shortly after I left for Winslow.
Tó bee naakáhí bitł'áahdi hashtł'ísh sitłéé'	there's mud in the bottom of the bucket
Shibee'eldǫǫh yázhí ńléí sitsits'aa' bitł'áadi nináshtį́į́h	I keep my pistol way down in the bottom of my trunk
Bitł'ááhdę́ę́' on its underside. Łeets'aa' bitł'ááhdę́ę́' bik'e'eshchį́	there's an inscription on the underside of the dish
Kin bitł'ááh góne' 'ahee'na'go 'áadi ńda'siilt'oh	we crawled in under the house and had a smoke there.
'Ashkii yázhí bitł'aayahdę́ę́' shéjih dóó ch'íhiníłhan	I grabbed the little boy by the rear and threw him out.
'Abe' bits'ąą kwíishłaa	I withheld the milk from him
Shínaaí tł'éédą́ą́' hááhgóóshį́į́ Bilagáanak'ehjí bitsąąh yáłti'	my older brother was really talking English in his sleep last night.
Jóhonaa'éí 'ayóo bits'ádi'ńlííd	the sun is very bright
Sǫ' t'ááłá'í 'ayóo bits'ádi'ńlííd	only one star is very bright
Yas bits'ádi'ńlíídgo hanák'ee sinilí łizhingo yá'át'ééh	one should wear dark glasses when the snow glares
Yas 'ayóigo bits'ádi'nílíidgo biniinaa doo 'eesh'į́į da	the snow glares so strongly that I cannot see.
Shibéésh bii' kǫ'í 'ayóo bits'áníłdoi	my stove is very hot.
Táyi'gi kéyah 'áłts'íísí ła' si'ánígíí t'áá nízaagóó bits'á'nił'éelgo 'ákwe'é łóó' hahálo'	I caught some fish after I rowed quite a distance away from the island.
Bítsé shi'dizhchį́	I was born before him
'Átsé Hastiin	First Man
T'áá bí'áłtsé hooghandi nánísdzá	I got back home before he did.
She'at'ééd sitsék'eegi dah neezdá	my girlfriend sat down in my lap.
Díí 'ashkii bitsijį' shi'dizhchį́	I was born before this boy
T'áá bitsijį' níyá	I arrived ahead of him
Yootóógóó déyáago 'áłtsé hane' 'ádítsijį' 'ííshłaa	when I was going to go to Santa Fe I first sent word on ahead
Shilééchąą'í nihitsijį' yigááł	my dog is walking along ahead of us
Saad bitsist'a dadénil	he has his speech all prepared
Bits'ą́ąjį' désh'į́į́'	I'm looking away from him
Béésh bits'ą́ą́dóó 'ályaa	it was made of metal
Shimá diyogí 'ííł'ínígíí t'éiyá yits'ą́ą́dóó 'i'dilnah	my mother gets her livelihood from the rugs that she makes
'Ałts'ániit'áázh	we separated from each other
'Ałts'ázná	they moved apart
Bits'ąą disyéés	I dodged away from him
Tsin biyaadi hoditłéé'	it's wet under the tree
Tł'iish tsé yiyaadę́ę́' hanáá'na'	the snake crawled back out from beneath the rock
Gałbáhí shiyaa haaltáál	a cottontail sprang out from beneath me
Ch'i'yáán 'áyaa ndinishką́	I set out food for myself
'Áyaa dinishnii'	I put my hand under myself
Naa'ółí tsee'é bii' yáá'ą́	I poured the can of beans into the frying pan
Kin biyaaghahjí sédáago shimá ch'ééh háshidéez'į́į́'	my mother looked for me in vain as I sat on the other side of the house
Chidí biyaaghah 'eelwodgo yiiłtsą́	I caught a glimpse of a car as it went around a corner.
Shicheii ńt'éé' t'áadoo hwiiłtsání deeteel haya'iiką́	my grandfather died before I saw him
Hastiin yázhí joolyéé ńt'éé' táá' nááhaiídą́ą́' deeteel haya'iiką́	Mr. Yazzie passed away three years ago
Díí wóláchíí' bighan biya'iidííkááł dóó nízaadgóó 'adííkááł	scoop up this
'Ałk'idą́ą́' hastiin léi' 'ayóo haniihgo Nóóda'í binant'a'í ńt'éé' łeeh yíyááłti' jiní	long ago a man who knew the ceremony placed a death spell on a Ute chief- tain.
Łeets'aa' bighan biyeeshłáałgo tł'óó'góó ch'íní'ą́	"I got the china cabinet outdoors by ""walking"" it on its legs or corners."
Łį́į́' t'áadoo yéigo biyííłwołí ní shizhé'é	my father says not to run the horse too fast
'Ańt'i' biyi' béégashii naakai	the cattle are inside the fence
Kin biyi' góne' hoozdo	it's hot in the house
Nát'oh t'óó yists'ihgo hayííjaa' dóó 'ázayoojaa'	he took a pinch of tobacco and put it into his mouth
Tádídíín łį́į́' bizajííjaa'	he put pollen in the horse's mouth
She'esdzáán bizaak'ehgo 'éétsoh łichí'ígíí naháłnii'	I bought a red coat at the suggestion of my wife
'Azee'ííł'íní bizaak'ehgo tódiłhił doo yishdlą́ą da sélį́į́'	I gave up whiskey drinking on the recommendation of the doctor
Hitler wolyéhę́ę bizaak'ehgo diné t'óó'ahayóí 'atíbi'dool'įįd jiní	it is said that a great number of people were tortured on Hitler's orders.
Łį́į́' biza'asht'ééh ńt'éé' shíneeshniih	I was putting a bridle on the horse when it hit me with its head.
Shilééchąą'í dikos 'azee' bizááziid ńt'éé' doo dilkos da silį́į́'	I poured a swallow of cough medicine into my dog's mouth and he stopped coughing.
Shideezhí yázhí 'ałk'ésdisí bizahash'aahgo sédá	I'm sitting and putting pieces of candy into my little sister's mouth.
'Ashiiké łóó' yadiizíní dabiyi'ígíí łééchąą'í yizadayiistį́	the boys are putting canned sardines into the dog's mouth.
Béégashii yázhí ' abe' bizahassíidgo hiiłna'	I keep the calf alive by feeding it milk
Tł'ízí yázhí 'áníídí yizhchį́įgo 'abe' sidogo bizahassííd ńt'éé' t'áadoo hodina'í ńdii'na'	I poured
Shicheii nihił halne'go 'ałk'idą́ą́' Nóóda'í ła' bizák'ídiilo'go séłhį́ níi łeh	my grandfather tells a story about how he once strangled a Ute to death.
Tsé bizánághahdę́ę́' mą'ii shiníł'į́	there's a coyote looking at me from around the corner of the boulder
Kin bizánághah góne' 'áłchíní t'óó 'ahayóí 'i'íísol	a gang of children went swarming around the corner of the house
Dibé 'áníídí bizánághah 'eekai	the sheep just went around the bend.
Da'níl'į́įdi hastiin lei' łóó'tsoh yizanoot'ą́	at the exhibition I saw a man kiss a whale
'Ashkii léi' 'at'ééd shinááł yizanoot'ą́	I saw some boy kiss a girl.
Bizénáshnih	I'm putting my arms around his neck.
Bááh łikaní bizéí	cookie crumbs.
Nízhánee' t'ahdii nicheii hólǫ́. Shí 'éí shicheii yę́ę 'ałk'idą́ą́' 'ádin jiní	you're lucky you still have your grandfather. Mine died long ago I am told
'Ajółta' ńt'éé'go doo hozh'dóleeh 'át'ée da łeh	a person who has gone to school is usually hard to outwit
'Ajółta' ńt'éé'go doo hozh'dóleeh 'át'ée da łeh	a person who has gone to school is usally hard to outwit.
Ńléí halgaidę́ę́' 'ana'í bizhiin yijił	there on the plain a host of enemies are moving along
Halgai tsé'naa siláo bizhiin yijiłgo yiiłtsą́ ńléí dził bighą́ą́'dę́ę́'	I saw a mob of soldiers moving along from the mountain top.
Bee'eldǫǫh yázhí bizis	pistol holster
Bee'eldǫǫh bizis	gun case
Tsénił yázhí bizis	hatchet scabbard
Kingóó náádésdzáago bee'eldǫǫh bizis ła' nahideeshnih	next time I go to town I'll buy a gun case.
Ha'át'éegoshą' doo shaa nínáah da? Ha'át'íishą' nótą'? Why don't you come to see me? What's holding you back? (*Øtą': to have ahold of	hold.)
Shilééchąą'í ts'in yą́ą́'díích'id	my dog uncovered a bone.
Tsin 'íí'áhą́ą bą́ą́h déyá	I went by the tree
Naaki béeso bą́ą́h 'ílį́	it's worth
Kintahdi 'ahą́ą́h deet'áázh	we two passed by each other in town.
Łééchąąyázhí chadilwą́ą́'	the puppy whines
Béégashii bichaan	cow manure
Łį́į́' bichaan	horse manure
Tsidii bichaan	guano
*lwą́ą́': onomatopoetic	imitates a crying sound. Wah!)
Chánah nishłį́	I'm healthy.
Łé'é yázhí ch'ééh ńdiiłtį́	I tried to lift the colt but I couldn't do so
Shiyáázh ch'ééh bích'į' yáshti'go 'adlą́ t'éiyá yaa naaghá	I talk to my son but without result for he persists in his drinking
Dibé yázhí ch'ééh 'abe' bizahassíídgo doo hwiih yileeh da	I pour milk down the lamb's neck but without result for it is never satisfied.
Łį́į́' bighandę́ę́' tł'óół ch'éhédeełgo yiiłtsą́	I saw ropes come flying one after another out of the horse corral.
Shimá sání bighandę́ę́' yaateeł ch'éhéłhę́ęshgo yiiłtsą́	I saw sheepskin bedding come flying out of my grandmother's hogan.
Tsé taah yíłne' ńt'éé' tsé táłtł'áahdi si'ánę́ę łóó' 'ádaałts'íísí léi' ch'íheesnóód	I tossed a rock into the water and some little fish darted one after another out from under a rock on the bottom.
Shicheii bitáchééh yii' hasht'ehaléehgo táchééhdę́ę́' tsé ch'éhélts'íidgo yiiłtsą́	I saw rocks come flying out of the sweathouse as my grandfather tidied it up
Tsé dantsaaígíí chidítsoh bii'dę́ę́' ch'íheests'id	the boulders fell one after another out of the truck.
Łį́į́' bighan biyidę́ę́' béésh 'áłts'óózí ch'éhéłdéél	I tossed the baling wire out of the horse barn
Shikee' hooghan bii'dę́ę́' shich'į' ch'íyiishdéél	he tossed my shoes out to me from inside the hogan
Shideezhí dóó sitsilí tł'óo'di naa'aashgo bikee' dóó bistłee' bich'į' ch'éhéłdéél	when my little brother and sister were outdoors I tossed their shoes and stockings out to them.
Dá'ák'ehdę́ę́' télii bá dá'át'ąą' ch'ínáháshji'	I lug cornhusks out of the field on my back for the burro.
Shizhé'é tsin hooghan bii'dę́ę́' ch'íyiist'e'	my father tossed the sticks one by one out of the hogan
Shizhé'é naa'ahóóhai bighan góne' naagháago hááhgóóshį́į́ naa'ahóóhai yę́ę ch'éhétłíishgo yiíłtsą́	when my father was in the henhouse I saw chickens come hurdling out one after another.
'Áłchíní 'ólta' góne' yah 'ííjée'go bá'ólta'í baa ch'ééníjéé'	when the children ran into the schoolhouse the teacher chased them back out
Cháłchaa' bídee' doołk'oolígíí	wavy-horned rock beaver
Cháłchaa' noodǫ́zígii	striped rock beaver
Cháłchaa' łitsooí	yellow rock beaver
Cháłchaa' łibáhígíí	gray rock beaver
Cháłchaa' łichí'ígíí	red rock beaver.
Bikáá'góó bił ch'éldóóh	to sail or fly over it in it
Na'nízhoozhí bikáá'góó kǫ' yee naagháhí shił ch'éldo	I floated over Gallup in a hot air balloon.
Chidí biyi'dę́ę́' tózis ła' ch'ínáánálts'id	another bottle came flying out of the car.
Tł'éédą́ą́' hatááldę́ę́' nááshdáałgo bikooh góyaa k'asdą́ą́' bidah ch'eeyá	last night coming back from the ceremony I almost went over the arroyo bank
Bii' hoozk'azígíí 'ąą 'áshłaa ńt'éé' dííłdzid ch'ínítsxaaz	when I opened the refrigerator a stench came out
Łééchąą'í yah 'anáánáádzáago ch'íhidííłhą́ą́ł	throw the dog out if he comes in again.
Shínaaí Kinłánígóó niséyá níigo halne' ńt'éé' yah 'ashi'doolt'e' ńt'éé' níigo ch'íhodinoolne'	"my big brother was telling about his trip to Flagstaff but he ""spilled the beans"" when he said that he was put in jail."
Tł'éédą́ą́' Tséyi'dę́ę́' shił ch'í'níbą́ą́z dóó 'azee'ál'į́įdi shi'deegį́	last night I was brought out of Canyon de Chelley and taken to the hospital
(*d-t'ááh = t'ááh: to move flying. Bíł	with them. Lit. something flies horizontally out one after another with them.) -
Bilagáana ńt'éé' kwe'é bíł 'adah ch'í'ooldloozh lá náákiiskánídą́ą́'	it was here that the white man rode over the cliff a couple of days ago.
Łį́į́chilí	Shetland pony.
Bíighah ch'iniijeeh. to pass him running Shimá sání dóó shicheii 'oołbąsgo bíighah ch'íniijéé' dóó t'áá bí'áłtsé naalyéhé bá hooghandi niijéé'	we passed up my grandfather and grandmother who were driving along and we beat them to the trading post
Chidí ła' yíilwod yiists'ą́ą'go ch'íninishne' ńt'éé' shádí 'át'į́į́ lá	when I heard a car I stuck my head out and found it to be my big sister.
'Awáalya sétį́į́ ńt'éé' 'áádę́ę́' ch'íninisht'į́į́'	I escaped from the jail where I was a prisoner
Chidí bighandę́ę́' ch'í'nílłbą́ą́z dóó kintahgóó dah 'adiiłbą́ą́z	I drove out of the garage and set off for town
Łééchąą'í ndahał'ingo sitsilí ch'íníł'a'	when the dogs were barking I sent my brother out
Shínaaí bi'éétsoh bich'į' ch'íní'ah	I toss- ed my older brother's coat out to him.
Kéyah nihá náhásdzooígíí bikáá' t'áá 'áníiltsogo doo nihíhóoghah da níigo ch'íiní'ą́	he brought out the fact that our reservation is not large enough to accommodate all of us
Ha'át'íí lá níigo ch'íiní'ą́	what was the point of his talk?
Tł'éédą́ą́' níyoltsoh chíníyá	a tornado went by last night
Shizhé'é tsé'naa na'nízhoozh bitł'ááh góne' tsinaa'eeł bił ch'íní'éél	my father rode out under the bridge in the boat.
Shighan bii'dę́ę́ łeeshch'ih ch'íníłkaad	I tossed the ashes out of my hogan.
Shilééchąą'í t'áadoo shoo'íní nástáán biyaa ch'ínísh'na' dóó bits'ą́ą́' yaashtáál	I crawled out from under a log unseen by my dog and sprinted away from him.
'Ashdla'áadah shinááhai yę́ędą́ą́' ch'íníshnish	I started working at the age of fifteen
Hooghan biyi'dę́ę́' béésh bii' kǫ'í ch'íníshóód	I dragged the stove out of the hogan.
'Átsé tsé'ą́ą́dę́ę́' séí ch'íiníshóó'	first he swept the sand out of the cave.
Beesh bii' kǫ'í diiltłago biniinaa kindę́ę́' ch'íníshtáál	"I ""beat it"" out of the house when the stove caught fire"
Shicheii ts'aa' shich'į' ch'íiníłt'e'	my grandfather tossed the wedding basket out toward me
Shizhé'é bich'ah chxǫ́'í bich'į ch'ínítłéé'	I took my father's old hat out to him.
Naa'ahóóhai naa'ahóóhai bighandę́ę́' ch'éltł'á	the chicken came trotting out of the chicken house.
