I pick in October	Urrian aukeratu nuen
Thanksgiving comes in November	Esker-ekintza azaroan dator
let the dog lie on the bed	txakurrak ohean gezurra esatea
I dug into the adobe down in the wash to make a home for my dog.	Adobean behera egin nuen garbiketan, txakurrarentzat etxe bat egiteko.
the little boy stuck his finger into the pie.	haurrak hatza pastelean jo zuen.
these land areas are all indented by inlets	lur-eremu horiek guztiak sarrerek hartzen dituzte
I'm sitting outdoors with my family and we're leaning agaínst the hogan.	Kanpoan eserita nago nire familiarekin, eta etxea makurtzen ari gara.
I suddenly got chilled	Bat-batean hoztu egin ninduten
last winter when I was out herding with my little sister she got cold and I had to build a fire for her	joan den neguan, nire ahizpa txikiarekin herdingetik kanpo nengoenean, bera hotz jarri zen eta berarentzat su bat eraiki behar izan nuen
my little boy got chilled so I had to take him back home.	nire haurra hoztu egin zen, eta etxera eraman behar izan nuen.
cradle cover	sehaskako estalkia
on account of me people didn't get to sleep	niri esker, jendeak ez zuen lorik egin
it was on my own personal account that I spent all my money.	nire kontu pertsonalean diru guztia pasatu nuen.
my cattle suddenly started dying off last fall	nire azienda joan den udazkenean hasi zen hiltzen
as soon as I bought some gum I started to chew it	gomaren bat erosi orduko hasi nintzen mastekatzen
I sat down leaning against a log with my schoolmates and the teacher snapped our picture.	Enborraren kontra jarri nintzen eskolako kideekin, eta irakasleak argazkia hautsi zuen.
I started to eat the lettuce but there was a worm inside.	Letxuga jaten hasi nintzen, baina barruan zizare bat zegoen.
yesterday at the meeting some white man started to destroy the friendly atmosphere that prevailed among the people	atzo, gizon zuri bat lagunarteko giroa suntsitzen hasi zen.
I had my picture taken as I sat leaning against a pine tree.	Nire argazkia atera zidan, pinu baten kontra nengoen bitartean.
I sat down leaning against a pine tree and had my picture taken	Pinu baten kontra makurtuta sentitu nintzen eta nire argazkia atera nuen
I shelled the corn and started to grind some of it.	Artoa bonbardatu eta zerbait ehotzen hasi nintzen.
at the War Dance I started to sing at a high pitch but found that I had no voice	War Dance-n tonu altuan hasi nintzen kantatzen, baina ahotsik ez nuela ikusi nuen
I'll sharpen the axe tomorrow.	Aizkora zorroztuko dut bihar.
I saw the goat as it started to eat my straw hat	Ahuntza ikusi nuen nire lasto-kapela jaten hasi zen bezala
my older brother and I crawled into a cave where he bumped his head on a rock	nire anaia zaharrenak eta biok koba batera eraman gintuen, eta han bere burua harri batean jo zuen.
I was puttíng a bridle on the burro when he bumped me with his head	Bride bat astoan sartu zitzaidan buruarekin kolpatu ninduenean
we started shelling corn for my grandmother this morning.	gaur goizean hasi gara artoa josten amonarentzat.
the little girl leaned her doll against a chair and went back outdoors.	neskatoak bere eskumuturra aulki baten kontra makurtu eta aire zabalera itzuli zen.
my older brother was going to school but I had put on his shoes and I delayed him.	nire anaia zaharrena eskolara joaten zen, baina nik zapatetan jarri nuen eta atzeratu egin nuen.
when I got to the field I saw my son standing and leaning against a shovel.	mendira iritsi nintzenean, nire semea ikusi nuen zutik eta pala baten kontra jarrita.
I leaned the baby board against the building.	Haurtxoaren ohola eraikinaren kontra jarri nuen.
the bag of corn that I leaned against the box fell over so I leaned it back up against it	kaxaren kontra jarritako arto-poltsa erori egin zen, eta haren kontra jarri nintzen
I leaned a sack of flour against a chair and the flour toppled over.	Aulki baten kontra irin-zaku bat jaitsi eta irina gainean erori zitzaidan.
I came to a wash and turned to go in another direction but I came to a fence	Garbiketa batera iritsi eta beste norabait joan nintzen, baina hesi batera iritsi nintzen
I was lent money on my car	Dirua utzi zidaten autoan
while I was fixing a flat tire my hands began to get cold so I just ran back inside.	ni pneumatiko lau bat finkatzen ari nintzen bitartean, nire eskuak hozten hasi ziren; beraz, barrura itzuli naiz.
there are meetings for the purpose of discussing livestock.	ganadua eztabaidatzeko bilerak daude.
when I bit into the apple my false teeth fell out of my mouth.	sagarrean sartu nintzenean, nire hortz faltsuak ahotik erori ziren.
the water is flowing through it	ura bertatik igarotzen da
I bored a hole through it	Boreatu zulo batetik
he bored a hole through it	zulo bat aspertu zuen
they went through the fence	hesitik pasatu ziren
we rammed them through each other	gure artean urratuko ditugu
you ran it all the way through yourself.	zu zeu zeu zeunden bide osoan.
when I stumbled and fell my trousers ripped at the knee	estropezu egin eta nire galtzak belaunean urratuta erori nintzenean
the old man goes around with a hole in the seat of his pants.	zaharraren inguruan zulo bat dago galtzak jartzean.
what's holding you back?	zer gelditzen zaizu?
we'll support what our leader said	gure liderrak esandakoari lagunduko diogu
I mistook you for my older brother	Nire anaia zaharragatik nahasten zaitut
I mistook that white man for one that I know.	Nik gizon zuri hori ezagutzen dudan batekin nahasten nuen.
the medicine man made the woman over whom he is performing sit down on the sandpainting	Sandpaintingean esertzen ari den emakumeak egin zuen medikuntzako gizona.
while I was working on the coast I really got used to Chinese food	kostaldean lan egiten nuen bitartean, Txinako bazkarira ohitu nintzen
I became very attached to my dog	Zakurrarekin oso lotuta egin nintzen
I pushed the wheelbarrel to the woodpile and loaded it with firewood	Gurpil-upela zurari bultzatu eta egurrez kargatu nuen
I pushed the car all the way to my grandmother's but ít wouldn't start.	Amonarengana bultzatu nuen autoa, baina ez nintzen hasiko.
last evening I headed the cattle toward the mountain	anoche mendira joan nintzen ganadura
I caught the thief but I merely turned him aside	Lapurra hartu nuen, baina alde batera desbideratu nuen
this morning I notified my grandmother that I'm going back to school	gaur goizean jakinarazi nion amonari eskolara itzultzen ari naizela
I tried out for secretarial work and got a job	Idazkaritza-lanerako saiatu naiz, eta lan bat dut
I tried out my new pistol and it's nice	Nire pistola berria probatu dut, eta atsegina da
I've never tried a marijuana cigarette	Inoiz ez dut probatu marihuana-zigarro bat
I gave him a try-out to see if he could do this work	Try-out bat eman nion, berak lan hori egin ote zezakeen ikusteko.
I bought the car only after trying it out	Autoa kanpoan probatu ondoren baino ez nuen erosi
I'll be on the last night tomorrow.	Bihar azken gauean egongo naiz.
don't let any be left over.	ez utzi ezer gainean.
we who went to school are in the minority	eskolara joan ginen gu gutxiengoan gaude
we can take care of each other's needs.	bestearen beharrak zaindu ditzakegu.
my dog lies waiting for me to drink my beer	nire txakurrak gezurra esaten du garagardoa edateko zain
abandoned hulk of a car	hulk abandonatua
sagebrush stump.	sagebrush stump.
we communicate with each other by wire.	kable bidez komunikatzen gara gure artean.
the Germans began to shell ships indiscriminately.	alemanak bereizi gabe hasi ziren itsasontziak shellatzen.
I sampled different kinds of cheese before I decided which one to buy.	Gazta-mota desberdinen laginketa egin nuen, zein erosi erabaki aurretik.
last winter we had an epidemic of influenza	joan den neguan gripe-izurrite bat izan genuen
he is sitting close to the fire	suaren inguruan eserita dago
it is said that some white people will move in with us	esaten da pertsona zuri batzuk gurekin mugituko direla
in the morning we and the Utes attacked each other.	goizean, gu eta Uteak erasotzen ditugu.
the Nihoobáanii Clan exists only in the direction of Mt. Taylor.	Clan Nihoobáanii Mt-ren norabidean bakarrik dago. Taylorra.
I looked around among the people at the meeting and found that Mr. Long didn't come.	Inguruan begiratu nuen bileran, eta Long ez zela etorri ikusi nuen.
when I got the welfare money I distributed it among my children.	ongizatearen dirua jaso nuenean, nire seme-alaben artean banatu nuen.
I came back from school shortly after my grandfather died	Aitona hil eta gutxira itzuli nintzen eskolatik
my boss came asking for me shortly after I left for Winslow.	Winslow-erako atera eta gutxira, nire buruari galdetu zion.
there's mud in the bottom of the bucket	kuboaren behealdean lokatza dago
I keep my pistol way down in the bottom of my trunk	Nire pistola beherantz mantentzen dut enborraren behealdean
there's an inscription on the underside of the dish	izena eman daiteke plateraren behealdean
we crawled in under the house and had a smoke there.	etxe azpian arrastatu ginen eta kea izan genuen han.
I grabbed the little boy by the rear and threw him out.	Umea atzeko aldetik heldu eta kanpora bota nuen.
I withheld the milk from him	Beronen esnea berreskura ezazu
my older brother was really talking English in his sleep last night.	nire anaia zaharrena ingelesez ari zen hizketan bere ametsetan.
the sun is very bright	eguzkia oso distiratsua da
only one star is very bright	izar bakarra da oso distiratsua
one should wear dark glasses when the snow glares	batek betaurreko ilunak erabili behar ditu elurra egiten duenean
the snow glares so strongly that I cannot see.	elurrak hain gogor egiten du distira, ezen ezin baitut ikusi.
my stove is very hot.	nire berogailua oso beroa da.
I caught some fish after I rowed quite a distance away from the island.	Zenbait arrain harrapatu nituen, uhartetik nahiko urruti ibili ondoren.
I was born before him	Ni haren aurrean jaio nintzen
First Man	Lehen gizona
I got back home before he did.	Etxera itzuli nintzen.
my girlfriend sat down in my lap.	nire neska-laguna lotan eseri zen.
I was born before this boy	Haur honen aurretik jaio nintzen
I arrived ahead of him	Haren aurrean iritsi nintzen
when I was going to go to Santa Fe I first sent word on ahead	Santa Fe-ra joan behar nuenean, aurrena hitza bidali nuen
my dog is walking along ahead of us	nire txakurra aurrean dago
he has his speech all prepared	hitzaldi osoa du
I'm looking away from him	Harengandik urrun begiratzen dut
it was made of metal	metalezkoa izan zen
my mother gets her livelihood from the rugs that she makes	amak bere sostengua lortzen du berak egiten dituen alfonbretatik.
we separated from each other	elkarrengandik bereizten gara
they moved apart	aparte mugitu ziren
I dodged away from him	Harengandik urrundu nintzen
it's wet under the tree	zuhaitzaren azpian bustita dago
the snake crawled back out from beneath the rock	sugea atzerantz arrastatu zen arrokaren azpitik
a cottontail sprang out from beneath me	kotoi-isats bat nire azpian sortu zen
I set out food for myself	Janaria ezarri nuen niretzat
I put my hand under myself	Nire eskua nire azpian jarri nuen
I poured the can of beans into the frying pan	Babarrun-potoa zartaginean isuri nuen
my mother looked for me in vain as I sat on the other side of the house	amak alferrik bilatu ninduen etxearen beste aldean eseri nintzenean
I caught a glimpse of a car as it went around a corner.	Auto bati begiratu nion, izkina baten inguruan nengoelako.
my grandfather died before I saw him	nire aitona ikusi baino lehen hil zen
Mr. Yazzie passed away three years ago	Yazzie jauna duela hiru urte hil zen
scoop up this	aukeratu hau
long ago a man who knew the ceremony placed a death spell on a Ute chief- tain.	aspaldi, zeremonia ezagutzen zuen gizon batek heriotza-sorginkeria bat jarri zion Ute taldeko buru bati.
"I got the china cabinet outdoors by ""walking"" it on its legs or corners."	"Txinako aire zabaleko kabinetea lortu nuen hanketan edo izkinetan "ibiltzeagatik"."
my father says not to run the horse too fast	aitak zaldia azkarregi ez korrika egitea esan du
the cattle are inside the fence	azienda hesiaren barruan dago
it's hot in the house	beroa da etxean
he took a pinch of tobacco and put it into his mouth	tabako pixka bat hartu eta ahoan jarri zuen.
he put pollen in the horse's mouth	zaldiaren ahoan jarri zuen polena
I bought a red coat at the suggestion of my wife	Beroki gorri bat erosi nuen emazteak eskatuta
I gave up whiskey drinking on the recommendation of the doctor	Utzi egin nion whiskiari medikuak gomendatuta
it is said that a great number of people were tortured on Hitler's orders.	esaten da pertsona asko torturatu zirela Hitlerren aginduz.
I was putting a bridle on the horse when it hit me with its head.	Zaldian bridle bat jartzen ari nintzen, bere buruarekin kolpatu ninduenean.
I poured a swallow of cough medicine into my dog's mouth and he stopped coughing.	Medikuntza-enara bat isuri nuen nire txakurraren ahoan, eta eztul egiteari utzi nion.
I'm sitting and putting pieces of candy into my little sister's mouth.	Eserita nago eta gozoki-puskak jartzen ditut nire ahizpa txikiaren ahoan.
the boys are putting canned sardines into the dog's mouth.	mutilak sardinak jartzen ari dira txakurraren ahoan.'
I keep the calf alive by feeding it milk	Txekorra bizirik mantentzen dut esnea elikatuz
I poured	Isuri egin nintzen
my grandfather tells a story about how he once strangled a Ute to death.	nire aitonak istorio bat kontatzen du: behin Ute bat ito zuen.
there's a coyote looking at me from around the corner of the boulder	koiotea dago arrokaren izkinatik begira
a gang of children went swarming around the corner of the house	ume-talde bat etxeko izkinaren inguruan pilatu zen
the sheep just went around the bend.	ardiak bihurgunetik pasatzen ziren.
at the exhibition I saw a man kiss a whale	erakusketan gizon bat ikusi nuen balea bat musukatzen
I saw some boy kiss a girl.	Haur bat ikusi nuen neska bati musu ematen.
I'm putting my arms around his neck.	Besoak lepoaren inguruan jartzen ari naiz.
cookie crumbs.	gaileta mamitsuak.
you're lucky you still have your grandfather. Mine died long ago I am told	aitona oraindik duzulako zortea duzu. Mina aspaldi hil zitzaidan
a person who has gone to school is usually hard to outwit	eskolara joan den pertsona bat nekez gainditzen da
a person who has gone to school is usally hard to outwit.	eskolara joan den pertsona bat gainditzea oso zaila da.
there on the plain a host of enemies are moving along	lautadan, etsai ugari mugitzen ari dira
I saw a mob of soldiers moving along from the mountain top.	Soldaduz betetako zohikatza ikusi nuen mendiaren gailurretik mugitzen.
pistol holster	holster pistola
gun case	pistola-armaren kasua
hatchet scabbard	hatchet scabbard
next time I go to town I'll buy a gun case.	hirira hurrengoan, pistola-kasu bat erosi behar dut.
hold.)	eutsi).
my dog uncovered a bone.	nire txakurrak hezur bat atera zuen.
I went by the tree	Zuhaitzetik joan nintzen
it's worth	Merezi du
we two passed by each other in town.	bi, bata bestera pasatuko gara hirian.
the puppy whines	kume-txakurkumea
cow manure	behi-simaurra
horse manure	zaldi-azienda
guano	guanoa
imitates a crying sound. Wah!)	soinu bat imitatzen du negarrez. Wah!)
I'm healthy.	Osasuntsu nago.
I tried to lift the colt but I couldn't do so	Colt altxatzen saiatu nintzen, baina ezin izan nuen horrela egin
I talk to my son but without result for he persists in his drinking	Semearekin hitz egiten dut, baina harentzat ez du emaitzarik edateko.
I pour milk down the lamb's neck but without result for it is never satisfied.	Esnea arkume-lepotik bota, baina emaitzarik gabe, inoiz gustura egon ez dadin.
I saw ropes come flying one after another out of the horse corral.	Zaldi-uhaletik bata bestearen atzetik irteten diren sokak ikusi nituen.
I saw sheepskin bedding come flying out of my grandmother's hogan.	Ardi-larruzko oheko arropa ikusi nuen nire amonaren sutik kanpora hegan.
I tossed a rock into the water and some little fish darted one after another out from under a rock on the bottom.	Arroka bat uretara bota nuen eta arrain txiki batzuk bata bestearen atzetik ilundu ziren arroka baten azpian, behealdean.
I saw rocks come flying out of the sweathouse as my grandfather tidied it up	Ikusi nuen harriek sweathousetik hegan egiten zutela aitonak titulua zuen bitartean
the boulders fell one after another out of the truck.	arrokak bata bestearen atzetik erori ziren kamioitik.
I tossed the baling wire out of the horse barn	Baling alanbrea zalditik kanpora bota nuen
he tossed my shoes out to me from inside the hogan	zapatak suaren barrutik atera zizkidaten
when my little brother and sister were outdoors I tossed their shoes and stockings out to them.	nire anaia txikia eta arreba kanpoan zeudenean, zapatak eta erdiak kanpora bota nituen.
I lug cornhusks out of the field on my back for the burro.	Lugcornhusks landatik kanpo, astoaren bizkarrean.
my father tossed the sticks one by one out of the hogan	aitak banan-banan bota zituen makilak
when my father was in the henhouse I saw chickens come hurdling out one after another.	nire aita henhousen zegoela, oilaskoak bata bestearen atzetik jaurtitzen zirela ikusi nuen.
when the children ran into the schoolhouse the teacher chased them back out	haurrak eskolako etxera korrika joan zirenean, irakasleak atzetik jarraitu zien
wavy-horned rock beaver	Harkaitz izurtuaren kastorea
striped rock beaver	harkaitz marraduna, gaztaina
yellow rock beaver	kastore-arroka horia
gray rock beaver	arroka gaztelako grisa
red rock beaver.	arroka gorriko kastorea.
to sail or fly over it in it	nabigatzeko edo gainean hegan egiteko
I floated over Gallup in a hot air balloon.	Globo aerostatiko batean flotatu nuen Gallupen gainean.
another bottle came flying out of the car.	beste botila bat autotik kanpora hegan.
last night coming back from the ceremony I almost went over the arroyo bank	anoche zeremoniatik bueltan ia banku-errekatik igaro nintzen
when I opened the refrigerator a stench came out	hozkailua ireki nuenean, kiratsa atera zen
throw the dog out if he comes in again.	berriro badator zakurra botatzea.
"my big brother was telling about his trip to Flagstaff but he ""spilled the beans"" when he said that he was put in jail."	"Anaia zaharrena Flagstaffera egindako bidaiaz ari zen kontatzen, baina hark "babarrunak isuri zituen", kartzelan sartu zutela esan zuenean".
last night I was brought out of Canyon de Chelley and taken to the hospital	anoche Chelley-ren arroilatik atera eta ospitalera eraman zuten
with them. Lit. something flies horizontally out one after another with them.) -	haiekin. Argiztatua. zerbait horizontalean hegan egiten du, bata bestearen atzetik, haiekin). -
it was here that the white man rode over the cliff a couple of days ago.	izan ere, duela pare bat egun, gizon zuria itsaslabarraren gainean ibili zen.
Shetland pony.	Pony Shetland.'
we passed up my grandfather and grandmother who were driving along and we beat them to the trading post	luzetara gidatzen ari ziren aitona eta amona pasatu, eta saltokira jo genituen.
when I heard a car I stuck my head out and found it to be my big sister.	Auto bat entzun nuenean, burua jo eta nire ahizpa zaharrena zela ikusi nuen.
I escaped from the jail where I was a prisoner	Ihes egin nuen preso zegoen kartzelatik
I drove out of the garage and set off for town	Garajetik kanpo joan nintzen eta hirirako jarri nintzen
when the dogs were barking I sent my brother out	txakurrak lapurtzen ari zirela, nire anaia kanpora bidali nuen
I toss- ed my older brother's coat out to him.	Nik eztul egin nion anaia zaharrenak harenganako duen berokia.
he brought out the fact that our reservation is not large enough to accommodate all of us	atera zuen gure erreserba ez dela denoi egokitzeko bezain handia
what was the point of his talk?	Zein izan zen hitzaldiaren puntua?
a tornado went by last night	tornado batek pasa den gaua igaro zuen
my father rode out under the bridge in the boat.	nire aita zubiaren azpian zamalkatu zen ontzian.
I tossed the ashes out of my hogan.	Nire etxeko errautsak bota nituen.
I crawled out from under a log unseen by my dog and sprinted away from him.	Txakurrak ikusten ez zuen enbor baten azpitik atera eta handik salto egin nuen.
I started working at the age of fifteen	Hamabost urterekin hasi nintzen lanean
I dragged the stove out of the hogan.	Berogailua sutik kanpora eraman nuen.
first he swept the sand out of the cave.	lehenik, kobako harea ekortu zuen.
"I ""beat it"" out of the house when the stove caught fire"	"Nik "kolpatu egiten dut" etxetik kanpo berogailuak su eman zuenean"
my grandfather tossed the wedding basket out toward me	aitonak eztei-otarrea bota zidan niregana
I took my father's old hat out to him.	Aitaren kapela zaharra harantz eraman nuen.
the chicken came trotting out of the chicken house.	oilaskoa trotting atera zen oilasko-etxetik.
the snowball that I was rolling up in the sheep corral got so big that I couldn't get	ardi-eskortan zebilen elur-bolak hain handia lortu zuen, ezen ezin baitzuen lortu
I opened the window and one of my eagle feathers floated out.	Leihoa ireki nuen eta nire arrano lumetako batek kanporantz flotatu zuen.
the railroad line comes out between the mountains.	trenbidea mendi artetik ateratzen da.
I sold all my cull ewes	Nire ardi kull guztiak saldu nituen
formerly this boy couldn't understand English. Now he speaks it very well	lehen haur horrek ezin zuen ingelesa ulertu. Orain oso ondo hitz egiten du.
I used to have two cars. Now I have only one	Bi auto izaten zituen. Orain bakarra daukat
I used to live in Gallup. I lived formerly in Gallup.	Gallupen bizi ohi zen. Lehen Gallupen bizi nintzen.
I am menstruating	Hilekoa ari naiz
white caterpillar	Beldar-dar zuria
yellow caterpiilar	katerpiilar horia
black caterpillar.	Beldar-dar beltza.
he farted in my presence	nire presentzian ibili zen
I sprinted after the lamb in a vain effort to catch it and fell flat on my face.	Sprinted, arkumearen ondoren, harrapatzeko ahalegin txiki batean, eta nire aurpegian zapal erori zen.
I went everywhere (looking for something but without success.	Leku guztietara joan nintzen (zerbaiten bila, baina arrakastarik gabe).
I'm going to take a ride somewhere	Ibilalditxo bat egingo dut nonbait
we'll see each other again someplace	berriro ikusiko dugu non
I'll take care of your place for you wherever you go	Nonahi zoazela ere, zure lekua zainduko dut
I am not a teacher	Ez naiz maisu
I like it here	Hemen gustatzen zait
I don't like it here	Ez zait gustatzen hemen
I might write to you from there.	Handik idatz nezake.
these sheep that I'm herding all belong to my children. I'm merely taking care of them for them.	artzaintzan ari naizen ardi hauek nire seme-alabenak dira. Haiek zaintzen ari naiz, besterik gabe.
I put the brakes on for my father when we go downgrade.	Aitarentzako balaztak jartzen ditut graduz jaitsi behar dugunean.
I wonder how far it is	Noraino dagoen galdetzen diot neure buruari
I wonder how long it is	Zenbat denbora den galdetzen dit
I wonder how heavy it is.	Zer astuna den galdetzen diot neure buruari.
my older brother held his hand over his mouth and guffawed at me when I tripped and fell flat on my face.	nire anaia zaharrenak eskua ahoaren gainean mantentzen zuen eta haserretu egiten nintzen estropezu egin eta nire aurpegiaren gainera erortzen nintzenean.
I came back home from work early in the season so I wouldn't get behind with my planting	Denboraldiko lan goiztiarretik itzuli nintzen etxera, eta, beraz, ez nuke lortuko nire landaketaren atzean
I got behind in my schooling because I had to work nights	Atzean jarri nintzen eskolan, gauez lan egin behar izan nuelako
don't get behind in your payments or you'll never catch up.	ez duzu atzerapenik lortuko zure ordainketetan, edo ez zara inoiz altxatuko.
I sneaked into the field and stole three watermelons	Landan jarri eta hiru egun lapurtu nituen
I again sneaked into the field last night and again I stole three watermelons	Berriz ere anoche zelaian ibili nintzen eta hiru sandiegun lapurtu nituen
when I want some corn I sneak into my grandfather's field at night.	arto apur bat nahi dudanean, nire aitonaren esparruan sartzen naiz gauez.
last night my little brother and I sneaked back into the fíeld together	anoche nire anaia txikia eta ni berriro sartu gara gorputzean elkarrekin
I see that my goats sneaked into the field last night	Ikusten dut nire ahuntzak anoche eremuan sartu zirela
my grandfather caught	nire aitona harrapatuta
I remember that people really suffered everywhere.	Gogoan dut jendeak benetan sufritu zuela leku guztietan.
last spring	aurreko udaberria
maybe it will rain	agian euria egingo du
maybe my grandfather will come to see us	agian, aitona etorriko da gu ikustera
I thought perhaps my grandfather had come	Nire aitona agian iritsi zela pentsatu nuen
it snowed about a foot last night	oin baten gainean elurra egin du
this lamb weighs about a hundred pounds.	arkume horrek ehun libra inguru pisatzen du.
my car is all twisted out of shape because I ran into a tree with it.	nire autoa dena sasiz kanpo bihurrituta dago, zuhaitz batean berarekin ibili bainintzen.
I put a curtain over my window at night	Jarri gortina bat nire leihoaren gainean gauean
when the old men began the ceremony inside the hogan I closed the doorflap.	zaharrek etxe barruan hasi zutenean itxi egin nuen atea.
he locks up at noon	eguerdian blokeatu egiten da
I locked up the trading post and went back home.	Trading postua hartu eta etxera itzuli nintzen.
I opened my grandmother's sack for her	Amonaren zakua ireki nuen harentzat
I went to a number of places this morning to borrow coffee	Toki batzuetara joan nintzen gaur goizean kafea hartzera
I filled the sack with potatoes and tied it shut.	Zakua patatekin bete eta itxita lotu nuen.
I'm sitting on a chair	Aulki batean eserita nago
I'm hanging suspended	Zintzilik nago
there's a bunch of people in the dooryard of the council chamber at Window Rock.	jende asko dago kontseiluaren ganberako patioan, Window Rock-en.
the Federal funds that were discussed for us have been held up by the election.	aukeraketak sostengatu egin ditu guretzat eztabaidatutako funts federalak.
I answered the roll call	Biribilki-deiari erantzun nion
Mr. Long didn't answer the roll call.	Long jaunak ez zion erantzun rollo deiari.
meat is becoming more expensive everyday	haragia gero eta garestiagoa da
ín the school dining hall the little children are served first.	Eskolako jantokian haur txikiak zerbitzatzen dira lehenik.
every three months the Chapter officers from all over meet at Window Rock.	hiru hilean behin, atal guztietako ofizialak Window Rock-en biltzen dira.
the thirsty cattle are staggering along to the waterhole.	jalkitako azienda harrigarria da zundan zehar.
Mr. Long is annoyed by our cattle	Long jauna gogaikarria da gure aziendagatik
the wind really gets under my skin	haizea nire azalaren azpian jartzen da
he leaned out the window with his mouth full of water	leihotik inklinatu zen ahoa urez beteta zuela
star gazer.	mirador estrella.
all children above six years of age should be in school.	sei urtetik gorako haur guztiek egon behar dute eskolan.
to be a girls race	nesken karrera izateko
to be a boys race	haurrentzako lasterketa izateko
to be an old mens foot race	gizakien oinen lasterketa zahar bat izateko
to be a womens race	emakume-karrera izateko
I buy good turquoise whenever I see it	Turkesa ona erosten dut ikusten dudan bakoitzean
I'm going around contacting veterans	Beteranoekin harremanetan jarriko naiz
attack British shipping wherever you see it	eraso British bidalketa zuk ikusten duzun guztietan
today is initiation day at the Yei Bichei	gaur hasten da Yei Bichei-n
the squash started to bloom this morníng in my grandfather's field.	kalabaza loratzen hasi zen morning hau nire aitonaren eremuan.
the little boy went off to school with	haurra eskolara
I go around with a rope hanging from my  belt.	Soka batekin noa nire gerrikotik zintzilik.
the cowboy goes about with two pistols	behizainak bi pistola ditu
when I got up in the morning I looked outdoors and discovered that it had snowed during the night	goizean jaiki nintzenean, kanpora begiratu eta gauean elurra egin zuela ikusi nuen.
to look with a telescope or binocular	teleskopio edo binokular batekin begiratzeko
he was made a boss so he could watch over the workers	bere burua egin zuen langileez arduratzeko
my father came back with one duck hanging from his belt.	aita gerrikotik zintzilik zegoen ahate batekin itzuli zen.
we watched a Pueblo Indian dance with a cowbell dangling from his belt..	Herria Indian dantza bat ikusi genuen, zintzarri batekin gerrikotik zintzilik...
I'm going around with a knife in my belt.	Aizto batekin noa nire gerrikoan.
I spent last night at my grandmother's	Anokhe pasa nuen amonarenean
there's reportedly a lightning caused forest fire on the mountain.	tximista batek basoko sua eragin zuen mendian.
three hundred thousand	hirurehun mila
one thousand nine hundred and seventy seven	mila bederatziehun eta hirurogeita hamazazpi
many times.	askotan.
his maternal great grandmother	amona handia
his paternal great qrandmother or grandfather.	bere aita qrandama edo aitona handia da.
as I started riding across the river in the wagon	ibaian zehar bagoian muntatzen hasi nintzen bezala
this flour is very fine	irin hau oso fina da
this morning at dawn it started to snow	gaur goizean hasi da elurra egiten
a wet snow started last night.	elur heze bat ilunabarrean hasi zen.
the prairie dog': itseyes glisten from the burrow.	el perro de la pradera ': itseyes glisten de la madriguera'.
I got. a haircut because my hair was too bushy	Lortu nuen. ilea gehiegi mozten nuelako
that little boy's hair is awfully bushy	umearen ilea izugarria da
if you will place your foot on this chair the doctor will look at it for you	zure oina aulki honetan jarriko baduzu, medikuak begiratuko dizu
when we were asked which of us was a fast runner I raised my hand	gutako zein lasterkari azkarra zen galdetu zigutenean nire eskua jaso nuen
the gasoline dripped on my hand and spread	gasolinak tantaka egin zuen nire eskuan, eta zabaldu egin zen
last night I put a big log on the fire and went to sleep.	enbor handi bat jarri nuen sutan, eta lotara joan nintzen.
I put my father's letter into the fire.	Aitaren gutuna sutan jarri nuen.
that boy has a pimply face	haurrak aurpegi arantzaduna duela
this is my father	hau da nire aita
nowadays	gaur egun
I'm going to be working in my field today.	Nire eremuan lanean arituko naiz gaur.
I got to my mother's place and I was sitting inside when my car started to roll away	Nire amaren tokira iritsi nintzen, eta barruan eserita nengoen nire autoa urruti ibiltzen hasi zenean
my silver belt came off while I was dancing	nire zilar-gerrikoa dantzan zebilela atera zen
I don't like these.	Ez zaizkit hauek gustatzen.
we were about to set out for school when my older brother drove up and he took us there in his car	nire anaia zaharrenak gora egin eta autoan eraman ginenean, eskolara joateko zorian geunden
the old man coughed and his false beard fell off.	tose zaharra eta haren bizar faltsua itzali egin ziren.
the brake fell off of my wagon	balazta nire orgatik erori zen
my bracelet fell off when I stumbled and fell.	estropezu egin eta erori nintzenean erori zen nire eskumuturrekoa.
I started off for town on horseback just as the sun was coming up	Eguzkia igotzen ari zela hasi nintzen hirirako zaldiz
the baby was walking around outdoors when its diaper fell off	haurtxoa kanpoan ibiltzen zen, pixoihala erori zenean
as the woman was dancing her skirt fell off.	emakumea dantzan ari zenez, gona itzali egin zen.
my grandfather lost one moccasin when he started to run	nire aitonak mokasin bat galdu zuen korrika hasi zenean
when I stumbled my pack came flying over my head	nire paketeak estropezu egin eta nire buruaren gainera etorri zen
as the woman was dancing her skirt fell off.	emakumea dantzan ari zenez, gona itzali egin zen.
my dog was lying in the doorway so I stepped on his tail	nire txakurra atean etzanda zegoen, eta isatsa zapaldu nuen
I was just lying in a heap on the bed and my wife got mad at me	Ni ohean etzanda nengoen eta emaztea nirekin haserretu zen
down there on the highway there's a freight truck that ran off the road and it's lying on its side by the road.	behean, errepidean, zamalanetarako kamioi bat dago, errepidetik atera zena eta bere aldean errepidea txikitzen ari dena.
I work clumsily on a house contruction site	Torpedoz lan egiten dut etxeko kontrakzioaren leku batean
I don't know how to take off a tire	Ez dakit nola kendu pneumatiko bat
my little brother lifted up the trunk for me and I got the rope out from beneath it	nire anaia txikiak enborra niretzat altxatu zuen, eta haren azpitik atera nuen soka
